,date,quarter,department,week_day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,day,month
678,2015-02-09,2,sweing,Monday,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,9,2
679,2015-02-09,2,finishing,Monday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.888125,9,2
680,2015-02-09,2,sweing,Monday,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,9,2
681,2015-02-09,2,sweing,Monday,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,9,2
682,2015-02-09,2,sweing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,9,2
683,2015-02-09,2,sweing,Monday,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,9,2
684,2015-02-09,2,sweing,Monday,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,9,2
685,2015-02-09,2,finishing,Monday,8,0.35,4.15,0.0,1800,0,0.0,0,0,15.0,0.707111111,9,2
686,2015-02-09,2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,9,2
687,2015-02-09,2,finishing,Monday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.697708333,9,2
688,2015-02-09,2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,9,2
689,2015-02-09,2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,9,2
690,2015-02-09,2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,9,2
691,2015-02-09,2,finishing,Monday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.272,9,2
692,2015-02-10,2,finishing,Tuesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,1.004888889,10,2
693,2015-02-10,2,finishing,Tuesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.966759259,10,2
694,2015-02-10,2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,10,2
695,2015-02-10,2,sweing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,10,2
696,2015-02-10,2,sweing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,10,2
697,2015-02-10,2,sweing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,10,2
698,2015-02-10,2,finishing,Tuesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.853666667,10,2
699,2015-02-10,2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,10,2
700,2015-02-10,2,sweing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,10,2
701,2015-02-10,2,finishing,Tuesday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.796755556,10,2
702,2015-02-10,2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,10,2
703,2015-02-10,2,sweing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,10,2
704,2015-02-10,2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,10,2
705,2015-02-10,2,finishing,Tuesday,8,0.35,4.15,0.0,960,0,0.0,0,0,8.0,0.703770833,10,2
706,2015-02-10,2,sweing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,10,2
707,2015-02-10,2,finishing,Tuesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.6895,10,2
708,2015-02-10,2,finishing,Tuesday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.628333333,10,2
709,2015-02-10,2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,10,2
710,2015-02-10,2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,10,2
711,2015-02-11,2,finishing,Wednesday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,1.033155556,11,2
712,2015-02-11,2,finishing,Wednesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,1.02,11,2
713,2015-02-11,2,sweing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,11,2
714,2015-02-11,2,sweing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,11,2
715,2015-02-11,2,finishing,Wednesday,8,0.35,4.15,0.0,1440,0,0.0,0,0,12.0,0.994375,11,2
716,2015-02-11,2,finishing,Wednesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.912037037,11,2
717,2015-02-11,2,finishing,Wednesday,5,0.7,4.15,0.0,240,0,0.0,0,0,2.0,0.87,11,2
718,2015-02-11,2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,11,2
719,2015-02-11,2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,11,2
720,2015-02-11,2,sweing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,11,2
721,2015-02-11,2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,11,2
722,2015-02-11,2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,11,2
723,2015-02-11,2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,11,2
724,2015-02-11,2,sweing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,11,2
725,2015-02-11,2,finishing,Wednesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.618361111,11,2
726,2015-02-11,2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,11,2
727,2015-02-11,2,finishing,Wednesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.54175,11,2
728,2015-02-11,2,sweing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,11,2
729,2015-02-11,2,sweing,Wednesday,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,11,2
730,2015-02-12,2,sweing,Thursday,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918,12,2
731,2015-02-12,2,finishing,Thursday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,1.096633333,12,2
732,2015-02-12,2,sweing,Thursday,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928,12,2
733,2015-02-12,2,finishing,Thursday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.838666667,12,2
734,2015-02-12,2,sweing,Thursday,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,12,2
735,2015-02-12,2,finishing,Thursday,8,0.35,4.15,0.0,1440,0,0.0,0,0,12.0,0.755486111,12,2
736,2015-02-12,2,sweing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,12,2
737,2015-02-12,2,sweing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,12,2
738,2015-02-12,2,finishing,Thursday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.664875,12,2
739,2015-02-12,2,finishing,Thursday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.656666667,12,2
740,2015-02-12,2,sweing,Thursday,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,12,2
741,2015-02-12,2,finishing,Thursday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.601944444,12,2
742,2015-02-12,2,finishing,Thursday,5,0.7,4.15,0.0,240,0,0.0,0,0,2.0,0.58,12,2
743,2015-02-12,2,sweing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,12,2
744,2015-02-12,2,sweing,Thursday,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,12,2
745,2015-02-12,2,sweing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,12,2
746,2015-02-12,2,sweing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,12,2
747,2015-02-12,2,sweing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,12,2
748,2015-02-12,2,sweing,Thursday,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,12,2
749,2015-02-14,2,sweing,Saturday,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,14,2
750,2015-02-14,2,finishing,Saturday,7,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.929277778,14,2
751,2015-02-14,2,finishing,Saturday,4,0.75,4.15,0.0,2400,0,0.0,0,0,20.0,0.902916667,14,2
752,2015-02-14,2,finishing,Saturday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.800888889,14,2
753,2015-02-14,2,sweing,Saturday,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,14,2
754,2015-02-14,2,sweing,Saturday,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,14,2
755,2015-02-14,2,finishing,Saturday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.796208333,14,2
756,2015-02-14,2,sweing,Saturday,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,14,2
757,2015-02-14,2,sweing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157,14,2
758,2015-02-14,2,finishing,Saturday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.725625,14,2
759,2015-02-14,2,sweing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125,14,2
760,2015-02-14,2,sweing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602,14,2
761,2015-02-14,2,sweing,Saturday,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507,14,2
762,2015-02-14,2,sweing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451,14,2
763,2015-02-14,2,sweing,Saturday,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724,14,2
764,2015-02-14,2,finishing,Saturday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.483333333,14,2
765,2015-02-14,2,finishing,Saturday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.238041667,14,2
766,2015-02-15,3,finishing,Sunday,1,0.8,3.94,0.0,960,0,0.0,0,0,8.0,1.1204375,15,2
767,2015-02-15,3,finishing,Sunday,2,0.8,3.94,0.0,960,0,0.0,0,0,8.0,1.108125,15,2
768,2015-02-15,3,sweing,Sunday,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409,15,2
769,2015-02-15,3,finishing,Sunday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.876444444,15,2
770,2015-02-15,3,sweing,Sunday,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306,15,2
771,2015-02-15,3,finishing,Sunday,5,0.75,4.15,0.0,240,0,0.0,0,0,2.0,0.760833333,15,2
772,2015-02-15,3,sweing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627,15,2
773,2015-02-15,3,finishing,Sunday,11,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.715333333,15,2
774,2015-02-15,3,sweing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768,15,2
775,2015-02-15,3,sweing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.700573099,15,2
776,2015-02-15,3,sweing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039,15,2
777,2015-02-15,3,sweing,Sunday,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718,15,2
778,2015-02-15,3,finishing,Sunday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.605208333,15,2
779,2015-02-15,3,finishing,Sunday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.604166667,15,2
780,2015-02-15,3,sweing,Sunday,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451,15,2
781,2015-02-15,3,sweing,Sunday,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391,15,2
782,2015-02-15,3,sweing,Sunday,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899,15,2
783,2015-02-15,3,finishing,Sunday,4,0.75,4.15,0.0,2400,0,0.0,0,0,20.0,0.287041667,15,2
784,2015-02-15,3,sweing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.283054487,15,2
785,2015-02-16,3,sweing,Monday,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409,16,2
786,2015-02-16,3,finishing,Monday,9,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.960433333,16,2
787,2015-02-16,3,finishing,Monday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.891555556,16,2
788,2015-02-16,3,finishing,Monday,3,0.5,4.15,0.0,960,0,0.0,0,0,8.0,0.864583333,16,2
789,2015-02-16,3,sweing,Monday,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319,16,2
790,2015-02-16,3,sweing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392,16,2
791,2015-02-16,3,sweing,Monday,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375,16,2
792,2015-02-16,3,finishing,Monday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.773333333,16,2
793,2015-02-16,3,sweing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101,16,2
794,2015-02-16,3,sweing,Monday,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125,16,2
795,2015-02-16,3,finishing,Monday,4,0.75,4.15,0.0,1800,0,0.0,0,0,15.0,0.722333333,16,2
796,2015-02-16,3,sweing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889,16,2
797,2015-02-16,3,finishing,Monday,5,0.75,4.15,0.0,1200,0,0.0,0,0,10.0,0.629416667,16,2
798,2015-02-16,3,sweing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751,16,2
799,2015-02-16,3,sweing,Monday,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222,16,2
800,2015-02-16,3,sweing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803,16,2
801,2015-02-16,3,sweing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879,16,2
802,2015-02-16,3,finishing,Monday,7,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.258,16,2
803,2015-02-17,3,sweing,Tuesday,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409,17,2
804,2015-02-17,3,finishing,Tuesday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.927541667,17,2
805,2015-02-17,3,finishing,Tuesday,7,0.7,5.13,0.0,1200,0,0.0,0,0,10.0,0.91375,17,2
806,2015-02-17,3,finishing,Tuesday,12,0.8,5.13,0.0,1080,0,0.0,0,0,9.0,0.9025,17,2
807,2015-02-17,3,sweing,Tuesday,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961,17,2
808,2015-02-17,3,finishing,Tuesday,3,0.5,5.13,0.0,1800,0,0.0,0,0,15.0,0.7866,17,2
809,2015-02-17,3,sweing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354,17,2
810,2015-02-17,3,sweing,Tuesday,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125,17,2
811,2015-02-17,3,finishing,Tuesday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.749166667,17,2
812,2015-02-17,3,sweing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203,17,2
813,2015-02-17,3,sweing,Tuesday,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035,17,2
814,2015-02-17,3,sweing,Tuesday,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448,17,2
815,2015-02-17,3,finishing,Tuesday,4,0.75,5.13,0.0,960,0,0.0,0,0,8.0,0.656666667,17,2
816,2015-02-17,3,sweing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373,17,2
817,2015-02-17,3,sweing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134,17,2
818,2015-02-17,3,sweing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906,17,2
819,2015-02-17,3,finishing,Tuesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.586041667,17,2
820,2015-02-17,3,finishing,Tuesday,2,0.8,5.13,0.0,1800,0,0.0,0,0,15.0,0.5814,17,2
821,2015-02-17,3,sweing,Tuesday,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429,17,2
822,2015-02-17,3,sweing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347,17,2
823,2015-02-18,3,finishing,Wednesday,12,0.8,5.13,0.0,1200,0,0.0,0,0,10.0,0.9918,18,2
824,2015-02-18,3,finishing,Wednesday,6,0.8,2.9,0.0,1440,0,0.0,0,0,12.0,0.936861111,18,2
825,2015-02-18,3,finishing,Wednesday,2,0.8,5.13,0.0,1440,0,0.0,0,0,12.0,0.919125,18,2
826,2015-02-18,3,sweing,Wednesday,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125,18,2
827,2015-02-18,3,sweing,Wednesday,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392,18,2
828,2015-02-18,3,sweing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392,18,2
829,2015-02-18,3,sweing,Wednesday,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961,18,2
830,2015-02-18,3,sweing,Wednesday,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693,18,2
831,2015-02-18,3,sweing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101,18,2
832,2015-02-18,3,sweing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268,18,2
833,2015-02-18,3,finishing,Wednesday,4,0.75,5.13,0.0,960,0,0.0,0,0,8.0,0.734645833,18,2
834,2015-02-18,3,sweing,Wednesday,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448,18,2
835,2015-02-18,3,sweing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573,18,2
836,2015-02-18,3,finishing,Wednesday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.671875,18,2
837,2015-02-18,3,finishing,Wednesday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.64025,18,2
838,2015-02-18,3,finishing,Wednesday,8,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.58,18,2
839,2015-02-18,3,finishing,Wednesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.549791667,18,2
840,2015-02-18,3,sweing,Wednesday,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579,18,2
841,2015-02-18,3,sweing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468,18,2
842,2015-02-18,3,finishing,Wednesday,3,0.5,5.13,0.0,960,0,0.0,0,0,8.0,0.2565,18,2
843,2015-02-18,3,sweing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254,18,2
844,2015-02-19,3,finishing,Thursday,3,0.5,5.13,0.0,2880,0,0.0,0,0,12.0,0.81640625,19,2
845,2015-02-19,3,sweing,Thursday,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494,19,2
846,2015-02-19,3,sweing,Thursday,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513,19,2
847,2015-02-19,3,sweing,Thursday,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017,19,2
848,2015-02-19,3,sweing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.799982853,19,2
849,2015-02-19,3,finishing,Thursday,6,0.8,2.9,0.0,4320,0,0.0,0,0,18.0,0.785864198,19,2
850,2015-02-19,3,sweing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101,19,2
851,2015-02-19,3,finishing,Thursday,10,0.8,3.94,0.0,2400,0,0.0,0,0,10.0,0.733277778,19,2
852,2015-02-19,3,finishing,Thursday,2,0.8,5.13,0.0,3600,0,0.0,0,0,15.0,0.710125,19,2
853,2015-02-19,3,sweing,Thursday,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448,19,2
854,2015-02-19,3,sweing,Thursday,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441,19,2
855,2015-02-19,3,sweing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7,19,2
856,2015-02-19,3,finishing,Thursday,4,0.75,5.13,0.0,1920,0,0.0,0,0,8.0,0.684027778,19,2
857,2015-02-19,3,finishing,Thursday,8,0.7,5.13,0.0,1920,0,0.0,0,0,8.0,0.672135417,19,2
858,2015-02-19,3,sweing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379,19,2
859,2015-02-19,3,finishing,Thursday,5,0.75,5.13,0.0,1920,0,0.0,0,0,8.0,0.631354167,19,2
860,2015-02-19,3,sweing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537,19,2
861,2015-02-19,3,finishing,Thursday,12,0.8,5.13,0.0,2160,0,0.0,0,0,9.0,0.609583333,19,2
862,2015-02-19,3,sweing,Thursday,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789,19,2
863,2015-02-19,3,sweing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.249416667,19,2
864,2015-02-22,4,finishing,Sunday,3,0.5,5.13,0.0,1800,0,0.0,0,0,15.0,0.8721,22,2
865,2015-02-22,4,finishing,Sunday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.8319375,22,2
866,2015-02-22,4,finishing,Sunday,2,0.8,5.13,0.0,4800,0,0.0,0,0,20.0,0.8300625,22,2
867,2015-02-22,4,finishing,Sunday,11,0.6,2.9,0.0,2880,0,0.0,0,0,12.0,0.805555556,22,2
868,2015-02-22,4,sweing,Sunday,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961,22,2
869,2015-02-22,4,sweing,Sunday,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295,22,2
870,2015-02-22,4,finishing,Sunday,12,0.8,5.13,0.0,2400,0,0.0,0,0,10.0,0.78375,22,2
871,2015-02-22,4,finishing,Sunday,9,0.8,3.94,0.0,2400,0,0.0,0,0,10.0,0.753525,22,2
872,2015-02-22,4,sweing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,22,2
873,2015-02-22,4,finishing,Sunday,1,0.8,3.94,0.0,2880,0,0.0,0,0,12.0,0.727349537,22,2
874,2015-02-22,4,sweing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,22,2
875,2015-02-22,4,sweing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,22,2
876,2015-02-22,4,sweing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,22,2
877,2015-02-22,4,sweing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183,22,2
878,2015-02-22,4,sweing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,22,2
879,2015-02-22,4,sweing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875,22,2
880,2015-02-22,4,sweing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851,22,2
881,2015-02-22,4,finishing,Sunday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.385791667,22,2
882,2015-02-22,4,sweing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459,22,2
883,2015-02-22,4,finishing,Sunday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.283958333,22,2
884,2015-02-23,4,finishing,Monday,10,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,0.955791667,23,2
885,2015-02-23,4,finishing,Monday,8,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.930416667,23,2
886,2015-02-23,4,finishing,Monday,12,0.8,5.13,0.0,1080,0,0.0,0,0,9.0,0.9025,23,2
887,2015-02-23,4,finishing,Monday,3,0.8,5.13,0.0,2160,0,0.0,0,0,18.0,0.87115,23,2
888,2015-02-23,4,sweing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,23,2
889,2015-02-23,4,sweing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,23,2
890,2015-02-23,4,sweing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,23,2
891,2015-02-23,4,sweing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,23,2
892,2015-02-23,4,sweing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,23,2
893,2015-02-23,4,sweing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,23,2
894,2015-02-23,4,sweing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,23,2
895,2015-02-23,4,sweing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,23,2
896,2015-02-23,4,sweing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,23,2
897,2015-02-23,4,sweing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128,23,2
898,2015-02-23,4,sweing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667,23,2
899,2015-02-23,4,finishing,Monday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,23,2
900,2015-02-23,4,finishing,Monday,9,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,23,2
901,2015-02-23,4,finishing,Monday,2,0.8,5.13,0.0,960,0,0.0,0,0,8.0,0.36871875,23,2
902,2015-02-23,4,finishing,Monday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.356458333,23,2
903,2015-02-24,4,finishing,Tuesday,10,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.902222222,24,2
904,2015-02-24,4,finishing,Tuesday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.811388889,24,2
905,2015-02-24,4,sweing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,24,2
